snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:10:09.788Z,1,7,1,2,1,0.8571428571428571,59.0,0.1428571428571428,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,196,2,1,0,1,4.0,59.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:10:09.788Z,2,2,1,0,0,0.5,60.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:10:09.788Z,3,19,5,0,1,0.4736842105263157,53.05263157894737,0.2631578947368421,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:09.788Z,AW,67,23,40,6,0.8507462686567164,53.4179104477612,0.3432835820895522,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,CC,9,3,7,1,0.7777777777777778,54.22222222222222,0.3333333333333333,0.7777777777777778,4,3,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,CH,3,0,0,0,0.0,61.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:09.788Z,FS,386,133,382,36,0.922279792746114,54.40414507772021,0.344559585492228,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,GW,12,5,8,0,0.5,52.16666666666666,0.4166666666666667,0.6666666666666666,2,6,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,HYD_MMTS,142,43,138,16,1.0492957746478873,54.232394366197184,0.3028169014084507,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,ITRP-AG000174,136,39,101,11,0.8161764705882353,53.19117647058823,0.2867647058823529,0.7426470588235294,48,53,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,LE,31,11,22,2,0.8064516129032258,52.774193548387096,0.3548387096774194,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,LM,37,11,21,4,1.108108108108108,58.0,0.2972972972972973,0.5675675675675675,14,7,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,LRTA,2,1,0,0,0.5,51.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:10:09.788Z,MRTC,1,0,0,0,0.0,46.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:09.788Z,NPS_CUVA_CVSR,1,0,0,0,0.0,63.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:09.788Z,PNR,1,0,0,0,0.0,58.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:09.788Z,SN,15,3,14,0,0.0,53.266666666666666,0.2,0.9333333333333332,2,12,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,SW,5,1,2,0,0.0,58.8,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,TL,5,1,1,0,0.8,54.4,0.2,0.2,0,1,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,TP,57,20,42,2,0.5263157894736842,53.85964912280702,0.3508771929824561,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,XC,10,3,3,1,1.0,49.3,0.3,0.3,3,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:10:09.788Z,XR,7,2,2,0,0.2857142857142857,60.142857142857146,0.2857142857142857,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:10:24.271Z,1,7,3,2,1,1.2857142857142858,50.142857142857146,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:10:24.271Z,196,2,0,0,0,0.0,43.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:24.271Z,2,2,1,0,0,0.0,60.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:10:24.271Z,3,19,3,0,0,0.0,49.94736842105263,0.1578947368421052,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:10:24.271Z,AW,67,24,40,8,1.1492537313432836,56.52238805970149,0.3582089552238806,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:10:24.271Z,CC,9,5,7,2,2.2222222222222223,52.888888888888886,0.5555555555555556,0.7777777777777778,4,3,True,False,True,True,network_congestion_conflict,True
