snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:08:03.046Z,1,7,2,2,1,0.8571428571428571,53.57142857142857,0.2857142857142857,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,196,2,0,0,0,0.0,64.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:03.046Z,2,2,1,0,1,3.5,73.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:08:03.046Z,3,19,2,0,0,0.0,57.36842105263158,0.1052631578947368,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:03.046Z,AW,67,23,40,4,0.8507462686567164,53.44776119402985,0.3432835820895522,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,CC,9,3,7,1,1.0,53.333333333333336,0.3333333333333333,0.7777777777777778,4,3,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,CH,3,0,0,0,0.0,58.66666666666666,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:03.046Z,FS,386,122,382,39,0.9507772020725388,55.17098445595855,0.3160621761658031,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,GW,12,6,8,2,1.1666666666666667,52.333333333333336,0.5,0.6666666666666666,2,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,HYD_MMTS,142,55,138,14,0.8943661971830986,54.87323943661972,0.3873239436619718,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,ITRP-AG000174,136,47,101,11,0.7426470588235294,53.65441176470589,0.3455882352941176,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,LE,31,9,22,3,0.7741935483870968,57.193548387096776,0.2903225806451613,0.7096774193548387,16,6,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,LM,37,9,21,5,1.0810810810810811,53.45945945945946,0.2432432432432432,0.5675675675675675,14,7,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,LRTA,2,0,0,0,1.5,55.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:03.046Z,MRTC,1,0,0,0,0.0,74.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:03.046Z,NPS_CUVA_CVSR,1,0,0,0,0.0,76.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:03.046Z,PNR,1,1,0,0,0.0,53.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:08:03.046Z,SN,15,5,14,2,1.6666666666666667,54.06666666666667,0.3333333333333333,0.9333333333333332,2,12,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,SW,5,2,2,0,0.0,48.6,0.4,0.4,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,TL,5,3,1,1,1.6,55.0,0.6,0.2,0,1,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,TP,57,18,42,4,0.543859649122807,51.2280701754386,0.3157894736842105,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,XC,10,3,3,1,0.6,62.4,0.3,0.3,3,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:08:03.046Z,XR,7,3,2,1,0.7142857142857143,56.142857142857146,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,1,7,0,2,0,0.0,56.42857142857143,0.0,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,196,2,0,0,0,0.0,54.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:17.617Z,2,2,1,0,0,0.0,36.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:08:17.617Z,3,19,7,0,2,0.7894736842105263,53.21052631578947,0.3684210526315789,0.0,0,0,False,False,True,True,network_delay_conflict,True
2026-01-26T19:08:17.617Z,AW,67,30,40,11,1.4029850746268655,54.223880597014926,0.4477611940298507,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,CC,9,4,7,1,0.7777777777777778,48.66666666666666,0.4444444444444444,0.7777777777777778,4,3,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,CH,3,2,0,0,0.0,44.0,0.6666666666666666,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:08:17.617Z,FS,386,127,382,42,0.883419689119171,53.9300518134715,0.3290155440414508,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,GW,12,1,8,0,0.25,54.0,0.0833333333333333,0.6666666666666666,2,6,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,HYD_MMTS,142,45,138,9,0.6971830985915493,55.44366197183098,0.3169014084507042,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,ITRP-AG000174,136,47,101,14,0.9558823529411764,53.49264705882353,0.3455882352941176,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,LE,31,8,22,1,0.5161290322580645,59.193548387096776,0.2580645161290322,0.7096774193548387,16,6,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,LM,37,16,21,2,0.7027027027027027,52.270270270270274,0.4324324324324324,0.5675675675675675,14,7,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,LRTA,2,2,0,1,4.5,66.5,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:08:17.617Z,MRTC,1,0,0,0,0.0,79.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:17.617Z,NPS_CUVA_CVSR,1,0,0,0,0.0,75.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:17.617Z,PNR,1,0,0,0,0.0,46.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:08:17.617Z,SN,15,5,14,3,1.4,54.93333333333333,0.3333333333333333,0.9333333333333332,2,12,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,SW,5,1,2,1,2.0,72.0,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,TL,5,3,1,0,0.6,53.2,0.6,0.2,0,1,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:08:17.617Z,TP,57,15,42,5,0.8070175438596491,53.0,0.2631578947368421,0.7368421052631579,16,26,True,False,True,False,network_congestion_conflict,True
