snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:12:06.254Z,1,7,2,2,0,0.5714285714285714,55.142857142857146,0.2857142857142857,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,196,2,2,0,1,2.5,68.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:12:06.254Z,2,2,0,0,0,0.0,43.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:12:06.254Z,3,19,4,0,2,0.8421052631578947,57.21052631578947,0.2105263157894736,0.0,0,0,False,False,True,False,network_delay_conflict,True
2026-01-26T19:12:06.254Z,AW,67,22,40,7,0.9552238805970148,49.83582089552239,0.3283582089552239,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,CC,9,4,7,2,1.5555555555555556,51.66666666666666,0.4444444444444444,0.7777777777777778,4,3,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,CH,3,1,0,1,3.0,57.0,0.3333333333333333,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:12:06.254Z,FS,386,119,382,36,0.8937823834196891,54.62694300518135,0.3082901554404145,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,GW,12,5,8,1,0.8333333333333334,50.75,0.4166666666666667,0.6666666666666666,2,6,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,HYD_MMTS,142,53,138,17,1.1338028169014085,54.88732394366197,0.3732394366197183,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,ITRP-AG000174,136,44,101,15,0.9191176470588236,52.544117647058826,0.3235294117647059,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,LE,31,12,22,3,1.032258064516129,56.54838709677419,0.3870967741935484,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,LM,37,15,21,4,1.054054054054054,51.2972972972973,0.4054054054054054,0.5675675675675675,14,7,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:12:06.254Z,LRTA,2,1,0,0,1.5,39.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:12:06.254Z,MRTC,1,0,0,0,0.0,42.0,0.0,0.0,0,0,False,False,False,False,normal,False
