snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:01:00.554Z,1,7,1,2,0,0.0,49.142857142857146,0.1428571428571428,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,196,2,0,0,0,0.0,55.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:01:00.554Z,2,2,1,0,0,1.5,69.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:01:00.554Z,3,19,7,0,4,1.631578947368421,57.0,0.3684210526315789,0.0,0,0,False,False,True,True,network_delay_conflict,True
2026-01-26T19:01:00.554Z,AW,67,22,40,6,0.8507462686567164,52.04477611940298,0.3283582089552239,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,CC,9,2,7,1,1.0,50.888888888888886,0.2222222222222222,0.7777777777777778,4,3,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,CH,3,1,0,0,0.3333333333333333,57.66666666666666,0.3333333333333333,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:01:00.554Z,FS,386,118,382,30,0.7564766839378239,55.08549222797927,0.3056994818652849,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,GW,12,2,8,1,0.9166666666666666,53.91666666666666,0.1666666666666666,0.6666666666666666,2,6,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,HYD_MMTS,142,52,138,22,1.2183098591549295,55.02112676056338,0.3661971830985915,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,ITRP-AG000174,136,35,101,15,0.9264705882352942,53.86029411764706,0.2573529411764705,0.7426470588235294,48,53,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,LE,31,8,22,4,1.032258064516129,49.58064516129032,0.2580645161290322,0.7096774193548387,16,6,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,LM,37,13,21,3,0.972972972972973,50.891891891891895,0.3513513513513513,0.5675675675675675,14,7,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,LRTA,2,0,0,0,0.0,62.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:01:00.554Z,MRTC,1,0,0,0,0.0,32.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:01:00.554Z,NPS_CUVA_CVSR,1,0,0,0,0.0,60.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:01:00.554Z,PNR,1,0,0,0,0.0,34.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:01:00.554Z,SN,15,7,14,1,0.6,57.13333333333333,0.4666666666666667,0.9333333333333332,2,12,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,SW,5,1,2,0,0.0,56.0,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,TL,5,0,1,0,0.0,51.0,0.0,0.2,0,1,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,TP,57,23,42,9,1.2280701754385963,56.66666666666666,0.4035087719298245,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,XC,10,5,3,3,1.7,59.7,0.5,0.3,3,0,True,True,True,True,network_congestion_conflict,True
2026-01-26T19:01:00.554Z,XR,7,0,2,0,0.0,60.142857142857146,0.0,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
