snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:14:18.244Z,1,7,3,2,1,0.8571428571428571,50.0,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,196,2,1,0,1,3.0,52.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:14:18.244Z,2,2,1,0,0,0.0,46.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:14:18.244Z,3,19,5,0,3,1.4736842105263157,55.0,0.2631578947368421,0.0,0,0,False,False,True,False,network_delay_conflict,True
2026-01-26T19:14:18.244Z,AW,67,25,40,7,0.9552238805970148,54.70149253731344,0.373134328358209,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,CC,9,2,7,1,1.1111111111111112,52.888888888888886,0.2222222222222222,0.7777777777777778,4,3,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,CH,3,1,0,0,0.0,56.0,0.3333333333333333,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:14:18.244Z,FS,386,134,382,33,0.9041450777202072,55.11658031088083,0.3471502590673575,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,GW,12,4,8,2,1.5,47.91666666666666,0.3333333333333333,0.6666666666666666,2,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,HYD_MMTS,142,50,138,18,1.2183098591549295,56.27464788732394,0.352112676056338,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,ITRP-AG000174,136,45,101,19,1.3235294117647058,55.838235294117645,0.3308823529411764,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,LE,31,12,22,4,0.9032258064516128,56.483870967741936,0.3870967741935484,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,LM,37,11,21,3,0.6486486486486487,53.67567567567568,0.2972972972972973,0.5675675675675675,14,7,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,LRTA,2,0,0,0,0.0,47.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:14:18.244Z,MRTC,1,0,0,0,0.0,50.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:14:18.244Z,NPS_CUVA_CVSR,1,1,0,0,0.0,74.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:14:18.244Z,PNR,1,0,0,0,0.0,44.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:14:18.244Z,SN,15,5,14,1,0.7333333333333333,51.06666666666667,0.3333333333333333,0.9333333333333332,2,12,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,SW,5,1,2,0,0.4,48.4,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,TL,5,3,1,0,0.6,62.2,0.6,0.2,0,1,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,TP,57,21,42,6,1.0,56.70175438596491,0.3684210526315789,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,XC,10,4,3,0,0.0,46.4,0.4,0.3,3,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:14:18.244Z,XR,7,3,2,3,3.0,55.142857142857146,0.4285714285714285,0.2857142857142857,2,0,True,True,True,True,network_congestion_conflict,True
2026-01-26T19:14:35.889Z,1,7,2,2,2,1.7142857142857142,53.285714285714285,0.2857142857142857,0.2857142857142857,2,0,True,True,True,False,network_congestion_conflict,True
2026-01-26T19:14:35.889Z,196,2,1,0,0,0.0,52.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:14:35.889Z,2,2,2,0,1,2.5,58.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
