snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:05:05.871Z,1,7,6,2,1,1.4285714285714286,57.0,0.8571428571428571,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,196,2,0,0,0,0.0,60.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:05.871Z,2,2,0,0,0,0.0,47.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:05.871Z,3,19,3,0,0,0.2105263157894736,52.94736842105263,0.1578947368421052,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:05.871Z,AW,67,27,40,7,0.9402985074626866,57.52238805970149,0.4029850746268656,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,CC,9,5,7,1,1.2222222222222223,55.44444444444444,0.5555555555555556,0.7777777777777778,4,3,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,CH,3,3,0,2,4.333333333333333,46.0,1.0,0.0,0,0,False,False,True,True,network_delay_conflict,True
2026-01-26T19:05:05.871Z,FS,386,127,382,33,0.8212435233160622,54.7720207253886,0.3290155440414508,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,GW,12,4,8,3,1.5,53.5,0.3333333333333333,0.6666666666666666,2,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,HYD_MMTS,142,50,138,12,0.7464788732394366,56.556338028169016,0.352112676056338,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,ITRP-AG000174,136,48,101,16,1.1029411764705883,53.3235294117647,0.3529411764705882,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,LE,31,10,22,5,1.5161290322580645,57.83870967741935,0.3225806451612903,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,LM,37,9,21,3,0.7297297297297297,56.054054054054056,0.2432432432432432,0.5675675675675675,14,7,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,LRTA,2,1,0,1,2.5,71.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:05.871Z,MRTC,1,0,0,0,0.0,51.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:05.871Z,NPS_CUVA_CVSR,1,0,0,0,0.0,56.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:05.871Z,PNR,1,0,0,0,0.0,43.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:05.871Z,SN,15,4,14,1,0.7333333333333333,44.13333333333333,0.2666666666666666,0.9333333333333332,2,12,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,SW,5,1,2,0,0.0,55.4,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,TL,5,1,1,0,1.2,42.0,0.2,0.2,0,1,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,TP,57,18,42,4,0.7894736842105263,57.578947368421055,0.3157894736842105,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,XC,10,5,3,2,2.1,59.9,0.5,0.3,3,0,True,True,True,True,network_congestion_conflict,True
2026-01-26T19:05:05.871Z,XR,7,2,2,0,0.0,65.57142857142857,0.2857142857142857,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,1,7,1,2,1,1.1428571428571428,49.85714285714285,0.1428571428571428,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,196,2,1,0,0,0.0,64.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:20.170Z,2,2,1,0,1,2.5,55.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:20.170Z,3,19,9,0,2,1.4210526315789471,53.1578947368421,0.4736842105263157,0.0,0,0,False,False,True,True,network_delay_conflict,True
2026-01-26T19:05:20.170Z,AW,67,22,40,5,0.8208955223880597,54.07462686567164,0.3283582089552239,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,CC,9,2,7,1,0.6666666666666666,45.0,0.2222222222222222,0.7777777777777778,4,3,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,CH,3,1,0,0,0.0,59.0,0.3333333333333333,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:20.170Z,FS,386,115,382,38,0.9067357512953368,54.14507772020725,0.2979274611398964,0.9896373056994818,8,374,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,GW,12,3,8,1,0.75,51.91666666666666,0.25,0.6666666666666666,2,6,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,HYD_MMTS,142,43,138,14,0.9014084507042254,53.014084507042256,0.3028169014084507,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,ITRP-AG000174,136,41,101,11,0.7867647058823529,55.044117647058826,0.3014705882352941,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,LE,31,9,22,1,0.3870967741935484,54.74193548387097,0.2903225806451613,0.7096774193548387,16,6,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,LM,37,11,21,1,0.2972972972972973,55.054054054054056,0.2972972972972973,0.5675675675675675,14,7,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,LRTA,2,1,0,0,0.0,47.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:20.170Z,MRTC,1,1,0,0,0.0,72.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:20.170Z,NPS_CUVA_CVSR,1,0,0,0,0.0,46.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:20.170Z,PNR,1,0,0,0,0.0,66.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:20.170Z,SN,15,6,14,1,0.6666666666666666,63.266666666666666,0.4,0.9333333333333332,2,12,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,SW,5,1,2,0,0.0,57.6,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,TL,5,4,1,1,1.8,50.0,0.8,0.2,0,1,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,TP,57,20,42,5,0.9298245614035088,51.43859649122807,0.3508771929824561,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,XC,10,3,3,1,0.9,51.7,0.3,0.3,3,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:05:20.170Z,XR,7,3,2,0,0.0,59.42857142857143,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:05:34.414Z,1,7,3,2,0,0.1428571428571428,51.0,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:05:34.414Z,196,2,1,0,1,3.0,50.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:05:34.414Z,2,2,0,0,0,0.0,53.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:05:34.414Z,3,19,6,0,2,0.7368421052631579,54.36842105263158,0.3157894736842105,0.0,0,0,False,False,True,True,network_delay_conflict,True
2026-01-26T19:05:34.414Z,AW,67,20,40,6,0.8656716417910447,55.04477611940298,0.2985074626865671,0.5970149253731343,17,23,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:05:34.414Z,CC,9,6,7,4,3.2222222222222223,47.11111111111112,0.6666666666666666,0.7777777777777778,4,3,True,False,True,True,network_congestion_conflict,True
