snapshot_ts,network_id,train_count,anomaly_count,conflict_count,delay_high_count,avg_delay,avg_speed,anomaly_ratio,conflict_ratio,proximity_conflict_count,congestion_conflict_count,network_congestion_conflict,network_proximity_conflict,network_delay_conflict,network_anomaly_spike,network_conflict_label,is_network_conflict
2026-01-26T19:13:12.538Z,1,7,2,2,0,0.2857142857142857,55.142857142857146,0.2857142857142857,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,196,2,0,0,0,0.0,57.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:12.538Z,2,2,2,0,1,4.5,70.5,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:12.538Z,3,19,4,0,1,0.3157894736842105,55.21052631578947,0.2105263157894736,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:12.538Z,AW,67,19,40,4,0.6567164179104478,56.11940298507463,0.2835820895522388,0.5970149253731343,17,23,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,CC,9,3,7,1,0.7777777777777778,47.22222222222222,0.3333333333333333,0.7777777777777778,4,3,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,CH,3,1,0,0,0.0,57.66666666666666,0.3333333333333333,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:12.538Z,FS,386,121,382,32,0.8497409326424871,54.90414507772021,0.3134715025906736,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,GW,12,8,8,2,1.8333333333333333,57.41666666666666,0.6666666666666666,0.6666666666666666,2,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,HYD_MMTS,142,44,138,10,0.6619718309859155,54.54225352112676,0.3098591549295774,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,ITRP-AG000174,136,35,101,11,0.7941176470588235,54.6985294117647,0.2573529411764705,0.7426470588235294,48,53,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,LE,31,13,22,4,1.064516129032258,57.45161290322581,0.4193548387096774,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,LM,37,12,21,4,1.135135135135135,56.810810810810814,0.3243243243243243,0.5675675675675675,14,7,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,LRTA,2,0,0,0,1.0,42.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:12.538Z,MRTC,1,0,0,0,0.0,62.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:12.538Z,NPS_CUVA_CVSR,1,0,0,0,0.0,56.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:12.538Z,PNR,1,0,0,0,0.0,54.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:12.538Z,SN,15,3,14,0,0.2,60.8,0.2,0.9333333333333332,2,12,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,SW,5,3,2,2,2.6,66.4,0.6,0.4,2,0,True,True,True,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,TL,5,3,1,1,1.4,52.8,0.6,0.2,0,1,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,TP,57,14,42,5,0.7894736842105263,57.1578947368421,0.2456140350877192,0.7368421052631579,16,26,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,XC,10,0,3,0,0.0,52.0,0.0,0.3,3,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:12.538Z,XR,7,3,2,1,1.2857142857142858,52.285714285714285,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,1,7,1,2,0,0.4285714285714285,58.42857142857143,0.1428571428571428,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,196,2,1,0,0,1.5,41.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:28.058Z,2,2,1,0,1,3.5,47.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:28.058Z,3,19,9,0,5,2.1052631578947367,64.63157894736842,0.4736842105263157,0.0,0,0,False,False,True,True,network_delay_conflict,True
2026-01-26T19:13:28.058Z,AW,67,27,40,7,0.835820895522388,53.67164179104478,0.4029850746268656,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,CC,9,4,7,2,1.5555555555555556,46.888888888888886,0.4444444444444444,0.7777777777777778,4,3,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,CH,3,1,0,0,0.0,51.66666666666666,0.3333333333333333,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:28.058Z,FS,386,116,382,35,0.844559585492228,55.08031088082902,0.3005181347150259,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,GW,12,3,8,1,0.75,49.16666666666666,0.25,0.6666666666666666,2,6,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,HYD_MMTS,142,49,138,9,0.7605633802816901,55.901408450704224,0.3450704225352112,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,ITRP-AG000174,136,46,101,16,0.9705882352941176,54.213235294117645,0.3382352941176471,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,LE,31,13,22,7,1.7419354838709675,53.03225806451613,0.4193548387096774,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,LM,37,11,21,2,0.4054054054054054,53.810810810810814,0.2972972972972973,0.5675675675675675,14,7,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,LRTA,2,1,0,1,4.0,52.5,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:28.058Z,MRTC,1,0,0,0,0.0,31.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:28.058Z,NPS_CUVA_CVSR,1,0,0,0,0.0,72.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:28.058Z,PNR,1,0,0,0,0.0,68.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:28.058Z,SN,15,9,14,6,2.8,54.46666666666667,0.6,0.9333333333333332,2,12,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,SW,5,0,2,0,0.0,53.0,0.0,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,TL,5,1,1,0,0.0,58.6,0.2,0.2,0,1,True,False,False,False,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,TP,57,23,42,7,1.1228070175438596,52.19298245614035,0.4035087719298245,0.7368421052631579,16,26,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,XC,10,6,3,2,1.4,54.3,0.6,0.3,3,0,True,True,True,True,network_congestion_conflict,True
2026-01-26T19:13:28.058Z,XR,7,1,2,1,1.1428571428571428,44.42857142857143,0.1428571428571428,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,1,7,3,2,0,0.0,49.42857142857143,0.4285714285714285,0.2857142857142857,2,0,True,True,False,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,196,2,0,0,0,0.0,55.5,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:58.790Z,2,2,1,0,0,0.0,37.0,0.5,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:58.790Z,3,19,6,0,1,0.7368421052631579,59.526315789473685,0.3157894736842105,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:58.790Z,AW,67,21,40,5,0.7313432835820896,55.19402985074627,0.3134328358208955,0.5970149253731343,17,23,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,CC,9,6,7,2,2.333333333333333,55.888888888888886,0.6666666666666666,0.7777777777777778,4,3,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,CH,3,0,0,0,0.0,45.66666666666666,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:58.790Z,FS,386,124,382,50,1.0103626943005182,54.740932642487046,0.3212435233160621,0.9896373056994818,8,374,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,GW,12,4,8,1,0.5833333333333334,54.25,0.3333333333333333,0.6666666666666666,2,6,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,HYD_MMTS,142,44,138,12,0.7535211267605634,57.6056338028169,0.3098591549295774,0.971830985915493,4,134,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,ITRP-AG000174,136,49,101,16,1.0735294117647058,54.73529411764706,0.3602941176470588,0.7426470588235294,48,53,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,LE,31,17,22,2,0.8387096774193549,56.74193548387097,0.5483870967741935,0.7096774193548387,16,6,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,LM,37,11,21,3,0.918918918918919,52.35135135135136,0.2972972972972973,0.5675675675675675,14,7,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,LRTA,2,0,0,0,0.0,49.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:58.790Z,MRTC,1,1,0,0,0.0,44.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:58.790Z,NPS_CUVA_CVSR,1,1,0,0,0.0,57.0,1.0,0.0,0,0,False,False,False,True,network_anomaly_spike,True
2026-01-26T19:13:58.790Z,PNR,1,0,0,0,0.0,71.0,0.0,0.0,0,0,False,False,False,False,normal,False
2026-01-26T19:13:58.790Z,SN,15,8,14,2,1.4666666666666666,50.6,0.5333333333333333,0.9333333333333332,2,12,True,False,True,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,SW,5,1,2,0,0.0,55.8,0.2,0.4,2,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,TL,5,2,1,1,1.8,62.0,0.4,0.2,0,1,True,False,False,True,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,TP,57,11,42,2,0.3859649122807017,54.26315789473684,0.1929824561403508,0.7368421052631579,16,26,True,False,True,False,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,XC,10,1,3,0,0.3,52.7,0.1,0.3,3,0,True,True,False,False,network_congestion_conflict,True
2026-01-26T19:13:58.790Z,XR,7,2,2,0,0.0,55.142857142857146,0.2857142857142857,0.2857142857142857,2,0,True,True,False,False,network_congestion_conflict,True
